bundleId,name,slug,status,bestUrl,appStoreUrl,source,confidence,pageTitle,notes
"com.IdeaPunch.Hologram","Hologram Desktop","hologram-desktop","native","https://gethologram.com?utm_source=app_store","https://apps.apple.com/us/app/hologram-desktop/id1529001798?mt=12&uo=4","itunes-seller","high","","MAS: Hologram Desktop v1.9.0"
"com.GrizzlyGamer.RMAWhellcum","Robin Morningwood Adventure","robin-morningwood-adventure","unreported","https://store.steampowered.com/app/1457220/","","web-search","high","","web: Steam store page (Grizzly Gamer; bundleId RMAWhellcum references the game's Whellcum village)"
"com.naverisk.agent","NAS","nas","unreported","https://www.naverisk.com/","","reverse-dns","medium","Naverisk | RMM/Service Desk/PSA | Free Data Protect","candidate naverisk.com; rel=0.00"
"com.ju-x.Hosting-AU","Hosting AU","hosting-au","unreported","https://ju-x.com/","","reverse-dns","medium","Ju-X - Experimental Music Apps","candidate ju-x.com; rel=0.00"
"com.pfrazee.beaker-browser","Beaker Browser","beaker-browser","unreported","https://www.pfrazee.com/","","reverse-dns","medium","Paul&#x27;s Dev Notes","candidate pfrazee.com; rel=0.00"
"com.soundradix.-2-Lives","32 Lives","32-lives","unreported","https://www.soundradix.com/","","reverse-dns","medium","Sound Radix","candidate soundradix.com; rel=0.00"
"com.sogou.SogouWBInstaller","SogouWBInstaller","sogouwbinstaller","unreported","https://sogou.com/","","reverse-dns","medium","搜狗搜索引擎 - 上网从搜狗开始","candidate sogou.com; rel=0.00"
"com.freron.MailMate","MailMate","mailmate","native","https://freron.com/","","reverse-dns","medium","MailMate","candidate freron.com; rel=1.00"
"com.sweetpproductions.Roster","Roster","roster","native","https://sweetpproductions.com/","","reverse-dns","medium","SweetP Productions — Mac Privacy & Utility Apps","candidate sweetpproductions.com; rel=0.00"
"com.sweetpproductions.ScreenSaverStart","ScreenSaver Start","screensaver-start","native","https://sweetpproductions.com/","","reverse-dns","medium","SweetP Productions — Mac Privacy & Utility Apps","candidate sweetpproductions.com; rel=0.00"
"com.iwaxx.LanScan","LanScan","lanscan","native","https://apps.apple.com/us/app/lanscan/id472226235?mt=12","","reverse-dns","medium","‎LanScan App - App Store","candidate iwaxx.com; rel=1.00"
"com.yellowmug.SnapNDrag","SnapNDrag Pro","snapndrag-pro","unreported","http://yellowmug.com/snapndrag","https://apps.apple.com/us/app/snapndrag-pro-screenshot/id430397512?mt=12&uo=4","itunes-seller","high","","MAS: SnapNDrag Pro Screenshot v4.5.3"
"org.bino3d","Bino","bino","unreported","https://bino3d.org/","","reverse-dns","medium","bino - about","candidate bino3d.org; rel=1.00"
"org.fritzing.Fritzing","Fritzing","fritzing","unreported","https://fritzing.org/","","web-search","high","","web: Official site; matches bundleId org.fritzing.Fritzing"
"com.dehirn.StatsWidget","StatsWidget","statswidget","native","https://apps.apple.com/us/app/statswidget/id1016291121?mt=12&uo=4","https://apps.apple.com/us/app/statswidget/id1016291121?mt=12&uo=4","itunes-appstore","high","","MAS: StatsWidget v2.2"
"com.anomes.millumin.v2","Millumin3","millumin3","native","https://www.millumin.com/v5/index.php","","reverse-dns","medium","Millumin :: create audiovisual and interactive shows","candidate anomes.com; rel=0.00"
"com.install4j.9968-4488-2169-7623.18","thinkorswim","thinkorswim","unreported","https://www.schwab.com/trading/thinkorswim/desktop","","web-search","high","","web: Official Charles Schwab thinkorswim desktop page"
"com.kitze.sizzy-setapp","Sizzy","sizzy","native","https://kitze.com/","","reverse-dns","medium","Ihr Partner für Industrieverpackungen, Metall und Kunststoffbearbeitung","candidate kitze.com; rel=0.00"
"com.shullian.getlyrical","Get Lyrical","get-lyrical","unreported","https://shullian.com/","","reverse-dns","medium","SP - Home","candidate shullian.com; rel=0.00"
"com.zhangguangjian.flowchart3","Flowchart Designer 3","flowchart-designer-3","unreported","https://apps.apple.com/us/app/flowchart-designer-3/id1512570906","https://apps.apple.com/us/app/flowchart-designer-3/id1512570906","web-search","high","","web: Mac App Store (Zhang Guangjian; primary distribution, no vendor site)"
"com.thewanderingcoel.trojan-qt5","Trojan-Qt5","trojan-qt5","unreported","https://github.com/Trojan-Qt5/Trojan-Qt5","","web-search","high","","web: Official GitHub org (original TheWanderingCoel repo archived; project continues under Trojan-Qt5 org)"
"com.yukkurigames.Enjoyable","Enjoyable","enjoyable","unreported","https://yukkurigames.com/","","reverse-dns","medium","Yukkuri Games","candidate yukkurigames.com; rel=0.00"
"com.tencent.mac.weiyun","Weiyun","weiyun","unreported","https://www.tencent.com/","","reverse-dns","medium","Tencent 腾讯","candidate tencent.com; rel=0.00"
"com.greentreeapplications.ytd","YTD","ytd","unreported","https://greentreeapplications.com/","","reverse-dns","medium","Greentree Applications - YTD Video Downloader","candidate greentreeapplications.com; rel=1.00"
"com.contec.SPO2","SPO2","spo2","unreported","https://contechealth.com/","","web-search","high","","web: Official manufacturer site (CONTEC Medical, SpO2 pulse oximeter software)"
"jp.co.trendy.sdformatter","SDFormatter","sdformatter","unreported","https://co.com/","","reverse-dns","medium","co.com","candidate co.com; rel=0.00"
"kr.mintech.SamyangLensManagertest","SamyangLensManager","samyanglensmanager","unreported","https://mintech.com/","","reverse-dns","medium","MinTech Enterprises &#8211; Challenge the Status Quo.","candidate mintech.com; rel=0.00"
"com.sony.FirmwareUpdater","LensSystemSoftwareUpdater","lenssystemsoftwareupdater","unreported","https://www.sony.com/en/","","reverse-dns","medium","Home - Sony Group Portal","candidate sony.com; rel=0.00"
"com.sogou.SogouInstaller","SogouInstaller","sogouinstaller","native","https://sogou.com/","","reverse-dns","medium","搜狗搜索引擎 - 上网从搜狗开始","candidate sogou.com; rel=0.00"
"com.bio-rad.ImageLab","Image Lab","image-lab","unreported","https://www.bio-rad.com/","","reverse-dns","medium","Leading Life Science Research &amp; Clinical Diagnostics | Bio-Rad","candidate bio-rad.com; rel=0.00"
"com.jackboxgames.jackboxpartypack3","The Jackbox Party Pack 3","the-jackbox-party-pack-3","unreported","http://jackboxgames.com/project/jbpp3/","https://apps.apple.com/us/app/the-jackbox-party-pack-3/id1156513849?mt=12&uo=4","itunes-seller","high","","MAS: The Jackbox Party Pack 3 v1.0.1"
"com.systweak.appstore.aum","Advanced Uninstall Manager","advanced-uninstall-manager","unreported","https://www.systweak.com/","","reverse-dns","medium","Systweak Software | Digital Productivity & Security Software","candidate systweak.com; rel=0.00"
"com.bartelsmedia.ShareMouse","ShareMouse","sharemouse","native","https://www.bartelsmedia.com/","","reverse-dns","medium","Bartels Media - Text Expander, Automation Software, Productivity Solutions","candidate bartelsmedia.com; rel=0.00"
"com.getcoldturkey.blocker","Cold Turkey Blocker","cold-turkey-blocker","native","https://getcoldturkey.com/","","reverse-dns","medium","Cold Turkey - The Toughest Website & App Blocker on the Internet","candidate getcoldturkey.com; rel=1.00"
"com.VanSpace3D.VanSpace3DBETA","VanSpace3DBETA","vanspace3dbeta","unreported","https://www.vanspace3d.com/","","reverse-dns","medium","vanspace 3D - #1 Van Design Software to Create Camper Van Layouts","candidate vanspace3d.com; rel=0.00"
"com.bitdefender.uninstallerui","BitdefenderUninstaller","bitdefenderuninstaller","native","https://www.bitdefender.com/en-us/","","reverse-dns","medium","Bitdefender - Global Leader in Cybersecurity Software","candidate bitdefender.com; rel=0.00"
"com.tapbots.Tweetbot3Mac","Tweetbot","tweetbot","native","https://tapbots.com/","","reverse-dns","medium","Tapbots","candidate tapbots.com; rel=0.00"
"com.happenapps.Quiver","Quiver","quiver","unreported","https://yliansoft.com/","","reverse-dns","medium","yliansoft","candidate happenapps.com; rel=0.00"
"QReader.MarginNoteMac","MarginNote 2 Pro","marginnote-2-pro","unreported","https://www.marginnote.com/","","web-search","high","","web: Official site (MarginNote, by QReader); bundleId QReader.MarginNoteMac matches"
"net.shrew.vpn.qikea","Shrew Soft VPN Access Manager","shrew-soft-vpn-access-manager","unreported","https://shrew.net/","","reverse-dns","medium","Shrew Soft Inc : RECENT NEWS","candidate shrew.net; rel=0.40"
"com.westerndigital.WDDriveUtilityInstaller","WD Drive Utilities Installer","wd-drive-utilities-installer","unreported","https://www.westerndigital.com/","","reverse-dns","medium","High-Capacity HDDs for PCs, NAS, Gaming, Data Centers, and AI Data Cycles | WD","candidate westerndigital.com; rel=0.00"
"com.wdc.branded.security","WD Security","wd-security","unreported","https://www.westerndigital.com/","","reverse-dns","medium","High-Capacity HDDs for PCs, NAS, Gaming, Data Centers, and AI Data Cycles | WD","candidate wdc.com; rel=0.00"
"com.westerndigital.WDSecurityInstaller","WD Security Installer","wd-security-installer","unreported","https://www.westerndigital.com/","","reverse-dns","medium","High-Capacity HDDs for PCs, NAS, Gaming, Data Centers, and AI Data Cycles | WD","candidate westerndigital.com; rel=0.00"
"com.martinjrpowlette.macos.PlayOff","PlayOff","playoff","unreported","https://apps.apple.com/us/app/playoff/id1324608384","https://apps.apple.com/us/app/playoff/id1324608384","web-search","high","","web: Mac App Store (Martin Jr Powlette; Apple Music handoff app)"
"tv.pluto.mac","Pluto TV","pluto-tv","unreported","https://pluto.tv/","","reverse-dns","medium","Pluto TV: Watch Free Movies, TV Shows &amp; Live TV Online","candidate pluto.tv; rel=1.00"
"com.stairways.keyboardmaestro.editor","Keyboard Maestro","keyboard-maestro","native","https://www.stairways.com/main/","","reverse-dns","medium","Stairways Software: Excellence In Software &ndash; Only with a Mac","candidate stairways.com; rel=0.00"
"cenmrev.V2RayX","V2RayX","v2rayx","unreported","https://v2rayx.com/","","reverse-dns","medium","V2RayX 免费节点订阅｜每日更新 · 高速稳定 V2Ray 配置","candidate v2rayx.com; rel=1.00"
"com.macpaw.CleanMyDrive","CleanMyDrive 2","cleanmydrive-2","unreported","https://macpaw.com/","","reverse-dns","medium","MacPaw | Making Your Mac Life Simpler","candidate macpaw.com; rel=0.00"
"com.macpaw.Encrypto","Encrypto","encrypto","unreported","https://macpaw.com/","","reverse-dns","medium","MacPaw | Making Your Mac Life Simpler","candidate macpaw.com; rel=0.00"
"com.install4j.2808-3192-8317-6670.39","Review Manager 5.4","review-manager-54","unreported","https://training.cochrane.org/online-learning/core-software/revman","","web-search","high","","web: Official Cochrane RevMan (Review Manager) page"
"com.rockysandstudio.DeskApp-for-YouTube","DeskApp for YouTube","deskapp-for-youtube","unreported","https://rockysandstudio.com/","","reverse-dns","medium","Rocky Sand Studio - Amazing Apps for Mac OS X","candidate rockysandstudio.com; rel=0.33"
"com.heliconsoft.heliconfocus","HeliconFocus","heliconfocus","unreported","https://www.heliconsoft.com/","","reverse-dns","medium","Intelligent Software For Photographers - Helicon Soft | Helicon Soft Website","candidate heliconsoft.com; rel=0.00"
"com.transcend.JetDriveToolbox","JetDriveToolbox","jetdrivetoolbox","unreported","https://www.transcend.com/","","reverse-dns","medium","Transcend, Inc.","candidate transcend.com; rel=0.00"
"com.derlien.DiskInventoryX","Disk Inventory X","disk-inventory-x","unreported","https://derlien.com/","","reverse-dns","medium","Disk Inventory X","candidate derlien.com; rel=1.00"
"com.electron.shadow-alpha","Shadow Alpha","shadow-alpha","native","https://shadow.tech/","","web-search","medium","","web: Shadow cloud gaming (shadow.tech); 'alpha' = beta channel build of the Shadow app"
"games.captivate.huddle","Teamflow","teamflow","unreported","https://www.captivate.com/","","reverse-dns","medium","","candidate captivate.com; rel=0.00; PARKED?"
"org.octave-app.Octave","Octave-6.2.0","octave-620","unreported","https://octave-app.org/","","reverse-dns","medium","Octave.app | A native Mac app distribution of GNU Octave","candidate octave-app.org; rel=1.00"
"com.zive.kiwi","Kiwi for Gmail","kiwi-for-gmail","unreported","https://www.docebo.com/products/agenthub/","","reverse-dns","medium","","candidate zive.com; rel=0.00"
"me.tristanedwards.codespace","Codespace","codespace","unreported","https://t4t5.com/","","reverse-dns","medium","T4T5","candidate tristanedwards.me; rel=0.00"
"com.dustinsenos.littleipsum","LittleIpsum","littleipsum","unreported","https://www.dustinsenos.com/","","reverse-dns","medium","Dustin Senos’ Musings of Engineering, Art & Life.","candidate dustinsenos.com; rel=0.00"
"com.timeular.zei","Timeular","timeular","unreported","https://early.app/","","reverse-dns","medium","EARLY: Time Tracking That Doesn&#039;t Make You Want to Cry","candidate timeular.com; rel=1.00"
"com.zbudniewek.1440","1440","1440","unreported","https://1440app.com/","","web-search","high","","web: Official site; bundleId com.zbudniewek.1440 matches the menu-bar day-countdown app"
"com.AVerMedia.RECentral-Express","RECentral Express","recentral-express","unreported","https://www.avermedia.com/","","reverse-dns","medium","AVerMedia | AI.STREAMING","candidate avermedia.com; rel=0.00"
"com.zhangguangjian.graph","Diagram Weaver","diagram-weaver","unreported","https://apps.apple.com/us/app/diagram-weaver/id1474092248","https://apps.apple.com/us/app/diagram-weaver/id1474092248","web-search","high","","web: Mac App Store (Zhang Guangjian; primary distribution, no vendor site)"
"im.allinone.messenger","All-in-One Messenger","all-in-one-messenger","unreported","https://allinone.com/","","reverse-dns","medium","","candidate allinone.com; rel=0.67"
"com.stick.app.jiggler","Jiggler","jiggler","unreported","https://stick.com/","","reverse-dns","medium","Home of the Chapman Stick© | Stick Enterprises","candidate stick.com; rel=0.00"
"com.knotesapp.knotes","Knotes","knotes","unreported","https://knotesapp.com/","","reverse-dns","medium","Knotes - Efficient reading notes management tool","candidate knotesapp.com; rel=1.00"
"com.zehfernandes.pliim","Pliim","pliim","unreported","https://zehfernandes.com/","","reverse-dns","medium","Zeh Fernandes - Product, Design &amp; Technology","candidate zehfernandes.com; rel=0.00"
"com.grandsoft.MDB-Explorer","MDB Explorer","mdb-explorer","unreported","https://grandsoft.com/","","reverse-dns","medium","grandsoft.com","candidate grandsoft.com; rel=0.00"
"mac.io.kodika.kodika-dev","Kodika","kodika","unreported","https://kodika.io/","","web-search","high","","web: Official website kodika.io (Kodika no-code iOS/Android app builder for Mac/iPad); Mac App Store id1479182473"
"app.unplugalarm.mac","Unplug Alarm","unplug-alarm","unreported","https://unplugalarm.app","https://apps.apple.com/us/app/unplug-alarm-anti-theft-app/id1489026302?mt=12&uo=4","itunes-seller","high","","MAS: Unplug Alarm: Anti-theft App v1.7.1"
"com.techsmith.camtasia3","Camtasia 3","camtasia-3","unreported","https://www.techsmith.com/","","reverse-dns","medium","","candidate techsmith.com; rel=0.00; PARKED?"
"Gvix.PDPopDownClient","pdpop download client","pdpop-download-client","unreported","http://www.pdpop.com/maclient/index_re.php","","web-search","high","","web: Official PDPop (피디팝) Mac download client page (pdpop.com); distributes PDPopDownClient.pkg"
